grupo_edad|sexo|escolaridad|estado_origen|estado_destino|n_muestra_sin_pond|p_kappa1|p_kappa5|p_kappa20|delta_1_vs_5|delta_20_vs_5
40-44|mujer|superior|fuera_PEA|formal_ISSSTE|2518|0.020231366417725837|0.020206281635004205|0.02011291791207899|2.508478272163217e-05|9.33637229252153e-05
40-44|mujer|superior|fuera_PEA|informal|2518|0.1781432039309532|0.17821218509367975|0.17846892792599087|6.89811627265502e-05|0.00025674283231111317
40-44|mujer|superior|fuera_PEA|desempleado|2518|0.0241256057376806|0.024105751443582818|0.024031855215993707|1.9854294097780556e-05|7.389622758911113e-05
40-44|mujer|superior|fuera_PEA|fuera_PEA|2518|0.7182769237522919|0.7182968585078748|0.7183710542072149|1.9934755582928787e-05|7.419569934008496e-05
45-49|hombre|basica-|formal_IMSS|formal_IMSS|8532|0.7849988860006889|0.7850024849611699|0.78501595107865|3.5989604809660847e-06|1.3466117480098738e-05
45-49|hombre|basica-|formal_IMSS|formal_ISSSTE|8532|0.004244883677773806|0.004249234046769671|0.004265511685907466|4.350368995864433e-06|1.6277639137795077e-05
45-49|hombre|basica-|formal_IMSS|informal|8532|0.17560186371567774|0.17558122371849952|0.17550399568883324|2.063999717821785e-05|7.722802966628195e-05
45-49|hombre|basica-|formal_IMSS|desempleado|8532|0.016375344203646176|0.016375209379906202|0.0163747049141497|1.3482373997439345e-07|5.044657565012045e-07
45-49|hombre|basica-|formal_IMSS|fuera_PEA|8532|0.018779022402213373|0.01879184789365475|0.01883983663245968|1.2825491441378206e-05|4.798873880492924e-05
45-49|hombre|basica-|formal_ISSSTE|formal_IMSS|557|0.0879067642131748|0.08777069028603396|0.0872772159488724|0.00013607392714083677|0.0004934743371615563
45-49|hombre|basica-|formal_ISSSTE|formal_ISSSTE|557|0.7305883575909919|0.7313122063509239|0.7339372557966041|0.0007238487599319221|0.0026250494456802054
45-49|hombre|basica-|formal_ISSSTE|informal|557|0.14220567619741326|0.14163167010426664|0.1395500275567635|0.0005740060931466173|0.0020816425475031486
45-49|hombre|basica-|formal_ISSSTE|desempleado|557|0.003419588365487341|0.0034398101977105838|0.0035131450052099528|2.0221832223242964e-05|7.3334807499369e-05
45-49|hombre|basica-|formal_ISSSTE|fuera_PEA|557|0.03587961363293265|0.035845623061064966|0.035722355692550015|3.3990571867682784e-05|0.00012326736851495101
45-49|hombre|basica-|informal|formal_IMSS|17740|0.06296815557313476|0.06296919376025127|0.06297308279691392|1.0381871165116019e-06|3.889036662652057e-06
45-49|hombre|basica-|informal|formal_ISSSTE|17740|0.002844518775648069|0.0028455713038053445|0.0028495140618370624|1.0525281572753772e-06|3.942758031717959e-06
45-49|hombre|basica-|informal|informal|17740|0.8655493606289333|0.8655294902496278|0.8654550560437029|1.9870379305508834e-05|7.443420592490035e-05
45-49|hombre|basica-|informal|desempleado|17740|0.014293248973601345|0.01429267912569711|0.014290544482185913|5.698479042352822e-07|2.1346435111965767e-06
45-49|hombre|basica-|informal|fuera_PEA|17740|0.05434471604868252|0.05436306556061853|0.054431802615360285|1.834951193601525e-05|6.873705474175207e-05
45-49|hombre|basica-|desempleado|formal_IMSS|546|0.14198472244446256|0.14226488202534934|0.1432802130152681|0.00028015958088678516|0.0010153309899187668
45-49|hombre|basica-|desempleado|formal_ISSSTE|546|0.000914440647828242|0.0010199711352151693|0.0014024259271806013|0.00010553048738692731|0.000382454791965432
45-49|hombre|basica-|desempleado|informal|546|0.6074124136393196|0.6060059260832144|0.6009086511725057|0.0014064875561052848|0.00509727491070866
45-49|hombre|basica-|desempleado|desempleado|546|0.09223278181620793|0.09230962678935833|0.09258812193277663|7.684497315040006e-05|0.00027849514341829473
45-49|hombre|basica-|desempleado|fuera_PEA|546|0.15745564145218163|0.15839959396686287|0.16182058795226906|0.00094395251468124|0.0034209939854061844
45-49|hombre|basica-|fuera_PEA|formal_IMSS|1879|0.05006141687367993|0.050012449000177435|0.049830656736779555|4.8967873502496484e-05|0.00018179226339787996
45-49|hombre|basica-|fuera_PEA|formal_ISSSTE|1879|0.0032634568250914354|0.0032666829424272017|0.0032786598393293367|3.2261173357663736e-06|1.197689690213494e-05
45-49|hombre|basica-|fuera_PEA|informal|1879|0.46053038062188656|0.46000644083954645|0.45806132474397104|0.0005239397823401104|0.0019451160955754054
45-49|hombre|basica-|fuera_PEA|desempleado|1879|0.02635419689611732|0.026318577485434484|0.02618634112665934|3.5619410682835584e-05|0.0001322363587751424
45-49|hombre|basica-|fuera_PEA|fuera_PEA|1879|0.45979054878322473|0.4603958497324144|0.4626430175532607|0.0006053009491896466|0.0022471678208463297
45-49|hombre|media_sup|formal_IMSS|formal_IMSS|4974|0.8318825028560938|0.831851008551656|0.8317333542430521|3.149430443782908e-05|0.00011765430860388726
45-49|hombre|media_sup|formal_IMSS|formal_ISSSTE|4974|0.009203850001440608|0.009207325244425751|0.009220307823909446|3.47524298514347e-06|1.2982579483695328e-05
45-49|hombre|media_sup|formal_IMSS|informal|4974|0.11482177568275813|0.11483521546910505|0.11488542292085409|1.3439786346922111e-05|5.020745174903751e-05
45-49|hombre|media_sup|formal_IMSS|desempleado|4974|0.02215703787458363|0.022152161842257476|0.022133946287975367|4.876032326153051e-06|1.8215554282108304e-05
45-49|hombre|media_sup|formal_IMSS|fuera_PEA|4974|0.021934833585123874|0.021954288892555768|0.022026968724209|1.9455307431893998e-05|7.26798316532315e-05
45-49|hombre|media_sup|formal_ISSSTE|formal_IMSS|885|0.07974207939583607|0.07969284927473066|0.07951211217266141|4.9230121105400815e-05|0.00018073710206925608
45-49|hombre|media_sup|formal_ISSSTE|formal_ISSSTE|885|0.7916979247501534|0.7918803570360468|0.7925501153453072|0.00018243228589331917|0.0006697583092604154
45-49|hombre|media_sup|formal_ISSSTE|informal|885|0.10933155275189792|0.1091168393467672|0.10832856830969888|0.00021471340513071202|0.0007882710370683277
45-49|hombre|media_sup|formal_ISSSTE|desempleado|885|0.006010773014136486|0.006011896532243077|0.0060160212713692065|1.1235181065910593e-06|4.12473912612954e-06
45-49|hombre|media_sup|formal_ISSSTE|fuera_PEA|885|0.01321767008797608|0.013298057810212245|0.013593182900963256|8.038772223616444e-05|0.0002951250907510111
45-49|hombre|media_sup|informal|formal_IMSS|5086|0.11081758285480903|0.11078360621392433|0.11065666792648274|3.397664088469754e-05|0.0001269382874415914
45-49|hombre|media_sup|informal|formal_ISSSTE|5086|0.015042915938303397|0.015037000307484349|0.01501489923964027|5.915630819048473e-06|2.2101067844079378e-05
45-49|hombre|media_sup|informal|informal|5086|0.8148896472361259|0.8148601911317837|0.8147501417760338|2.945610434224033e-05|0.00011004935574987496
45-49|hombre|media_sup|informal|desempleado|5086|0.014924535386666061|0.014922053144137498|0.0149127793722935|2.482242528563036e-06|9.273771843997317e-06
45-49|hombre|media_sup|informal|fuera_PEA|5086|0.04432531858409571|0.04439714920267026|0.044665511685549754|7.183061857454764e-05|0.0002683624828794945
45-49|hombre|media_sup|desempleado|formal_IMSS|222|0.19808609144048744|0.19777755599152058|0.19671138752375797|0.00030853544896686236|0.0010661684677626126
45-49|hombre|media_sup|desempleado|formal_ISSSTE|222|0.01887560182292957|0.018815261090990326|0.018606748954278784|6.034073193924433e-05|0.00020851213671154237
45-49|hombre|media_sup|desempleado|informal|222|0.4396242065083811|0.4391668416850758|0.4375863816293359|0.00045736482330527295|0.0015804600557399184
45-49|hombre|media_sup|desempleado|desempleado|222|0.14014702053235623|0.1394892435514808|0.13721624355041842|0.0006577769808754352|0.0022730000010623697
45-49|hombre|media_sup|desempleado|fuera_PEA|222|0.20326707969584568|0.20475109768093253|0.20987923834220887|0.0014840179850868496|0.0051281406612763425
45-49|hombre|media_sup|fuera_PEA|formal_IMSS|464|0.08717764931539383|0.08666438619504084|0.08481520733943025|0.0005132631203529914|0.0018491788556105893
45-49|hombre|media_sup|fuera_PEA|formal_ISSSTE|464|0.010843410866408061|0.010791722569809592|0.010605500530153432|5.168829659846913e-05|0.00018622203965616008
45-49|hombre|media_sup|fuera_PEA|informal|464|0.39472071388249086|0.3931772940893753|0.38761667784093495|0.0015434197931155635|0.005560616248440342
45-49|hombre|media_sup|fuera_PEA|desempleado|464|0.0432144077614633|0.042927525430572364|0.041893948851045366|0.0002868823308909349|0.0010335765795269972
45-49|hombre|media_sup|fuera_PEA|fuera_PEA|464|0.46404381817424395|0.4664390717152018|0.475068665438436|0.0023952535409578757|0.008629593723234186
45-49|hombre|superior|formal_IMSS|formal_IMSS|4179|0.8248202289931301|0.8247895021656101|0.8246747979452297|3.072682752003342e-05|0.00011470422038040162
45-49|hombre|superior|formal_IMSS|formal_ISSSTE|4179|0.02557576141141853|0.025564245060840884|0.02552125415936323|1.1516350577646384e-05|4.299090147765264e-05
45-49|hombre|superior|formal_IMSS|informal|4179|0.11152347417067968|0.11154262089684354|0.11161409623207065|1.9146726163862815e-05|7.147533522711136e-05
45-49|hombre|superior|formal_IMSS|desempleado|4179|0.020633138194159323|0.02062879255213489|0.020612570132812907|4.345642024432966e-06|1.622241932198315e-05
45-49|hombre|superior|formal_IMSS|fuera_PEA|4179|0.017447397230612345|0.01747483932457063|0.01757728153052348|2.7442093958284647e-05|0.00010244220595284972
45-49|hombre|superior|formal_ISSSTE|formal_IMSS|2195|0.055448526564455085|0.05547278083879223|0.05556295417927368|2.425427433714461e-05|9.017334048144754e-05
45-49|hombre|superior|formal_ISSSTE|formal_ISSSTE|2195|0.8655818590100527|0.865521326736146|0.8652962778532473|6.053227390667715e-05|0.00022504888289875957
45-49|hombre|superior|formal_ISSSTE|informal|2195|0.053518875598835274|0.05353349186158341|0.05358783268493823|1.4616262748137765e-05|5.4340823354821766e-05
45-49|hombre|superior|formal_ISSSTE|desempleado|2195|0.013599609721668727|0.013586266350889062|0.013536657927245477|1.3343370779664646e-05|4.960842364358509e-05
45-49|hombre|superior|formal_ISSSTE|fuera_PEA|2195|0.01185112910498836|0.011886134212589333|0.01201627735529543|3.500510760097268e-05|0.0001301431427060979
45-49|hombre|superior|informal|formal_IMSS|3540|0.14175303237508435|0.14166933226878675|0.14135713204785988|8.370010629760172e-05|0.0003122002209268726
45-49|hombre|superior|informal|formal_ISSSTE|3540|0.020682247063122224|0.020667388445068897|0.020611966008418435|1.4858618053326805e-05|5.542243665046173e-05
45-49|hombre|superior|informal|informal|3540|0.7714491425284642|0.7714558564894302|0.7714808994695359|6.7139609659649935e-06|2.5042980105749457e-05
45-49|hombre|superior|informal|desempleado|3540|0.022564285980888173|0.022552100903570883|0.02250665073631612|1.218507731728935e-05|4.5450167254764556e-05
45-49|hombre|superior|informal|fuera_PEA|3540|0.04355129205244107|0.04365532189314337|0.044043351737869656|0.00010402984070229798|0.000388029844726287
45-49|hombre|superior|desempleado|formal_IMSS|227|0.2934254192326136|0.2914797517408723|0.2847447488848447|0.0019456674917412986|0.006735002856027628
45-49|hombre|superior|desempleado|formal_ISSSTE|227|0.0442639449724566|0.0437671746330242|0.042047584996527436|0.0004967703394323994|0.0017195896364967656
45-49|hombre|superior|desempleado|informal|227|0.40522101227754515|0.40536666297596347|0.40587083847048827|0.00014565069841832035|0.0005041754945248056
45-49|hombre|superior|desempleado|desempleado|227|0.14222727607285177|0.14154780884517632|0.13919580690322278|0.000679467227675451|0.0023520019419535354
45-49|hombre|superior|desempleado|fuera_PEA|227|0.11486234744453283|0.11783860180496372|0.1281410207449168|0.002976254360430891|0.010302418939953067
45-49|hombre|superior|fuera_PEA|formal_IMSS|287|0.09517464546053417|0.09424071262482829|0.09095521600410406|0.0009339328357058779|0.0032854966207242348
45-49|hombre|superior|fuera_PEA|formal_ISSSTE|287|0.04986875164826521|0.049251138037881274|0.04707842566258923|0.0006176136103839339|0.0021727123752920477
45-49|hombre|superior|fuera_PEA|informal|287|0.32901505543679715|0.3274361470491656|0.3218816810601037|0.001578908387631528|0.005554465989061952
45-49|hombre|superior|fuera_PEA|desempleado|287|0.02606491903433314|0.02583906335529435|0.02504452220427841|0.00022585567903879097|0.0007945411510159386
45-49|hombre|superior|fuera_PEA|fuera_PEA|287|0.4998766284200704|0.5032329389328305|0.5150401550689245|0.0033563105127600856|0.011807216136094034
45-49|mujer|basica-|formal_IMSS|formal_IMSS|4477|0.7563330556511931|0.7563654937696723|0.7564866227677959|3.243811847919442e-05|0.00012112899812355415
45-49|mujer|basica-|formal_IMSS|formal_ISSSTE|4477|0.006804877983154203|0.00681087957237691|0.006833290443407|6.001589222707354e-06|2.2410871030089687e-05
45-49|mujer|basica-|formal_IMSS|informal|4477|0.11425163418241469|0.11426707310749783|0.11432472446383735|1.5438925083141597e-05|5.765135633951923e-05
45-49|mujer|basica-|formal_IMSS|desempleado|4477|0.010919185992720064|0.010923798585887292|0.010941022728818289|4.612593167228202e-06|1.722414293099661e-05
45-49|mujer|basica-|formal_IMSS|fuera_PEA|4477|0.11169124619051801|0.1116327549645657|0.11141433959614146|5.849122595230627e-05|0.00021841536842424902
45-49|mujer|basica-|formal_ISSSTE|formal_IMSS|261|0.11038794668803234|0.10976238925587976|0.10757516442637831|0.0006255574321525764|0.002187224829501455
45-49|mujer|basica-|formal_ISSSTE|formal_ISSSTE|261|0.7156789912242819|0.7174325268203291|0.7235636610662951|0.0017535355960471843|0.006131134245966008
45-49|mujer|basica-|formal_ISSSTE|informal|261|0.08520113647334934|0.08484559788142397|0.08360247807157814|0.0003555385919253723|0.0012431198098458301
45-49|mujer|basica-|formal_ISSSTE|desempleado|261|2.3896014476538023e-05|0.00011768337956490531|0.00044560539450910763|9.378736508836728e-05|0.0003279220149442023
45-49|mujer|basica-|formal_ISSSTE|fuera_PEA|261|0.08870802959985988|0.08784180266280218|0.08481309104123924|0.000866226937057693|0.0030287116215629434
45-49|mujer|basica-|informal|formal_IMSS|13872|0.036641656417963714|0.03665057251128384|0.03668396213191895|8.916093320127105e-06|3.338962063510753e-05
45-49|mujer|basica-|informal|formal_ISSSTE|13872|0.0016981243757857231|0.0016998007244021602|0.0017060784339712905|1.6763486164370848e-06|6.277709569130294e-06
45-49|mujer|basica-|informal|informal|13872|0.6853694446842736|0.6853959720160457|0.6854953134554553|2.6527331772108198e-05|9.934143940959483e-05
45-49|mujer|basica-|informal|desempleado|13872|0.007195283476077077|0.007196600757256687|0.00720153380554115|1.3172811796097889e-06|4.9330482844627335e-06
45-49|mujer|basica-|informal|fuera_PEA|13872|0.2690954910458998|0.26905705399101154|0.2689131121731133|3.843705488826288e-05|0.0001439418178982299
45-49|mujer|basica-|desempleado|formal_IMSS|310|0.15006264148136023|0.15045012164936347|0.15181951178855685|0.0003874801680032458|0.0013693901391933772
45-49|mujer|basica-|desempleado|formal_ISSSTE|310|0.0013986773854025101|0.0015771229460371126|0.0022077657796434925|0.0001784455606346025|0.0006306428336063799
45-49|mujer|basica-|desempleado|informal|310|0.277896368418411|0.2796204621881557|0.2857135663062307|0.00172409376974475|0.0060931041180749546
45-49|mujer|basica-|desempleado|desempleado|310|0.06462526093600697|0.06511025034466308|0.06682424700479998|0.00048498940865611406|0.0017139966601368989
45-49|mujer|basica-|desempleado|fuera_PEA|310|0.5060170517788193|0.5032420428717805|0.4934349091207689|0.002775008907038745|0.00980713375101161
45-49|mujer|basica-|fuera_PEA|formal_IMSS|16768|0.017661621398333216|0.017663847816280078|0.01767218743443387|2.2264179468621526e-06|8.339618153791611e-06
45-49|mujer|basica-|fuera_PEA|formal_ISSSTE|16768|0.001378034673678321|0.0013788466747315755|0.0013818882324652297|8.120010532544804e-07|3.0415577336542505e-06
45-49|mujer|basica-|fuera_PEA|informal|16768|0.19563975774138798|0.19564407777606235|0.19566025957141944|4.320034674376583e-06|1.6181795357089745e-05
45-49|mujer|basica-|fuera_PEA|desempleado|16768|0.004771597288996054|0.004772743382640722|0.004777036369668832|1.1460936446680212e-06|4.2929870281097765e-06
45-49|mujer|basica-|fuera_PEA|fuera_PEA|16768|0.7805489888976045|0.7805404843502853|0.7805086283920126|8.504547319154732e-06|3.1855958272708484e-05
45-49|mujer|media_sup|formal_IMSS|formal_IMSS|3376|0.7782054013259433|0.7782225259234957|0.7782863838805789|1.7124597552431453e-05|6.385795708319097e-05
45-49|mujer|media_sup|formal_IMSS|formal_ISSSTE|3376|0.01819245647147532|0.01818693999970451|0.018166368969260573|5.516471770810466e-06|2.0571030443936045e-05
45-49|mujer|media_sup|formal_IMSS|informal|3376|0.10431067902784737|0.10434290649985001|0.10446308336927686|3.222747200264109e-05|0.00012017686942684958
45-49|mujer|media_sup|formal_IMSS|desempleado|3376|0.009900132299779542|0.0099074525770192|0.009934750033112756|7.32027723965821e-06|2.7297456093556063e-05
45-49|mujer|media_sup|formal_IMSS|fuera_PEA|3376|0.08939133087495443|0.0893401749999305|0.0891494137477708|5.115587502393937e-05|0.00019076125215969353
45-49|mujer|media_sup|formal_ISSSTE|formal_IMSS|1016|0.056652007483107454|0.056699554476121274|0.05687458569678389|4.754699301381948e-05|0.00017503122066261922
45-49|mujer|media_sup|formal_ISSSTE|formal_ISSSTE|1016|0.8194027024872333|0.8194531879167111|0.8196390361856982|5.048542947772017e-05|0.00018584826898715434
45-49|mujer|media_sup|formal_ISSSTE|informal|1016|0.057004711913398814|0.057022549751584564|0.0570882148629561|1.7837838185749688e-05|6.566511137153647e-05
45-49|mujer|media_sup|formal_ISSSTE|desempleado|1016|0.005191077612431764|0.005195268320288458|0.005210695262458793|4.190707856694537e-06|1.5426942170334614e-05
45-49|mujer|media_sup|formal_ISSSTE|fuera_PEA|1016|0.061749500503828665|0.06162943953529466|0.061187467992102985|0.00012006096853400816|0.00044197154319167153
45-49|mujer|media_sup|informal|formal_IMSS|4350|0.06790888992537729|0.06790858216256988|0.06790743306991397|3.0776280740552053e-07|1.1490926559165615e-06
45-49|mujer|media_sup|informal|formal_ISSSTE|4350|0.012993959231509453|0.012988925787267755|0.012970132438387062|5.033444241698756e-06|1.879334888069302e-05
45-49|mujer|media_sup|informal|informal|4350|0.6845404715138772|0.684625760991646|0.684944205943967|8.52894777687574e-05|0.00031844495232102865
45-49|mujer|media_sup|informal|desempleado|4350|0.005914597221450845|0.005919970965640962|0.005940034890959494|5.373744190117005e-06|2.0063925318531718e-05
45-49|mujer|media_sup|informal|fuera_PEA|4350|0.2286420821077852|0.2285567600928755|0.22823819365677245|8.532201490968339e-05|0.0003185664361030627
45-49|mujer|media_sup|desempleado|formal_IMSS|194|0.2292936450076669|0.2283144100268418|0.22496830918698962|0.000979234980825111|0.0033461008398521785
45-49|mujer|media_sup|desempleado|formal_ISSSTE|194|0.0346268992008515|0.034241459323153534|0.03292438964760848|0.00038543987769796423|0.0013170696755450545
45-49|mujer|media_sup|desempleado|informal|194|0.1887796217974592|0.19330000633993855|0.20874641380109749|0.004520384542479355|0.01544640746115894
45-49|mujer|media_sup|desempleado|desempleado|194|0.08818250840538239|0.08847669269608174|0.0894819369137168|0.00029418429069935637|0.0010052442176350512
45-49|mujer|media_sup|desempleado|fuera_PEA|194|0.45911732558863994|0.4556674316139843|0.44387895045058756|0.0034498939746556156|0.011788481163396758
45-49|mujer|media_sup|fuera_PEA|formal_IMSS|4888|0.031620550805668377|0.03161677152722843|0.031602654097298045|3.779278439947076e-06|1.4117429930383951e-05
45-49|mujer|media_sup|fuera_PEA|formal_ISSSTE|4888|0.009921744727486017|0.009917543798291453|0.00990185129918371|4.2009291945643845e-06|1.5692499107742425e-05
45-49|mujer|media_sup|fuera_PEA|informal|4888|0.17682343517816843|0.17685362631486293|0.17696640478926642|3.0191136694501797e-05|0.00011277847440349653
45-49|mujer|media_sup|fuera_PEA|desempleado|4888|0.008197954237609429|0.008199081971291744|0.008203294601160966|1.1277336823146272e-06|4.212629869222717e-06
45-49|mujer|media_sup|fuera_PEA|fuera_PEA|4888|0.7734363150510678|0.7734129763883255|0.7733257952130909|2.333866274228935e-05|8.718117523465185e-05
45-49|mujer|superior|formal_IMSS|formal_IMSS|3198|0.7743190482979556|0.774341977950293|0.7744274564592589|2.2929652337411177e-05|8.547850896589715e-05
45-49|mujer|superior|formal_IMSS|formal_ISSSTE|3198|0.03637916174773004|0.036350626620611046|0.036244251692487614|2.8535127118992087e-05|0.00010637492812343163
45-49|mujer|superior|formal_IMSS|informal|3198|0.11196774790064279|0.11199220397536953|0.11208337277165319|2.4456074726744714e-05|9.116879628365271e-05
45-49|mujer|superior|formal_IMSS|desempleado|3198|0.013086331202539856|0.013090079270518702|0.013104051539161096|3.748067978846109e-06|1.3972268642394037e-05
45-49|mujer|superior|formal_IMSS|fuera_PEA|3198|0.0642477108511317|0.06422511218320767|0.06414086753743903|2.25986679240342e-05|8.42446457686441e-05
45-49|mujer|superior|formal_ISSSTE|formal_IMSS|3170|0.07005222334812444|0.07005063110132351|0.07004469573932615|1.592246800935504e-06|5.9353619973612215e-06
45-49|mujer|superior|formal_ISSSTE|formal_ISSSTE|3170|0.8613358652084147|0.8612992708690799|0.8611628594466301|3.65943393347834e-05|0.0001364114224498003
45-49|mujer|superior|formal_ISSSTE|informal|3170|0.03202953926029918|0.03206674024404723|0.03220541303338703|3.720098374804942e-05|0.00013867278933980126
45-49|mujer|superior|formal_ISSSTE|desempleado|3170|0.00288919146719072|0.0028934391072860423|0.002909272884804382|4.247640095322424e-06|1.5833777518339896e-05
45-49|mujer|superior|formal_ISSSTE|fuera_PEA|3170|0.03369318071597095|0.033689918678263306|0.033677758895852304|3.262037707646437e-06|1.215978241100174e-05
45-49|mujer|superior|informal|formal_IMSS|2443|0.11346036344072519|0.11338538541740509|0.11310638680444166|7.497802332009917e-05|0.00027899861296343254
45-49|mujer|superior|informal|formal_ISSSTE|2443|0.04477308431187778|0.04471220312315471|0.044485659844775934|6.0881188723070634e-05|0.00022654327837877408
45-49|mujer|superior|informal|informal|2443|0.6710425941284247|0.671216379743304|0.6718630485051263|0.0001737856148792405|0.0006466687618223999
45-49|mujer|superior|informal|desempleado|2443|0.00697488764572159|0.0069827150535038095|0.007011841400367001|7.827407782219631e-06|2.9126346863191793e-05
45-49|mujer|superior|informal|fuera_PEA|2443|0.16374907047325077|0.16370331666263246|0.1635330634452891|4.575381061830419e-05|0.00017025321734337462
45-49|mujer|superior|desempleado|formal_IMSS|156|0.13820660070244117|0.13925927409397348|0.14278064602161358|0.0010526733915323105|0.003521371927640099
45-49|mujer|superior|desempleado|formal_ISSSTE|156|0.02864708063511931|0.028319234291026348|0.027222532387135814|0.00032784634409296215|0.0010967019038905339
45-49|mujer|superior|desempleado|informal|156|0.19356830388995314|0.19903663802401156|0.21732914780484636|0.005468334134058422|0.018292509780834798
45-49|mujer|superior|desempleado|desempleado|156|0.13076828814340347|0.1300738754409009|0.12775094658522823|0.0006944127025025615|0.0023229288556726735
45-49|mujer|superior|desempleado|fuera_PEA|156|0.508809726629083|0.5033109781500877|0.484916727201176|0.00549874847899523|0.018394250948911728
45-49|mujer|superior|fuera_PEA|formal_IMSS|2160|0.05976952507700351|0.05970897639040213|0.059483897757812244|6.0548686601380464e-05|0.0002250786325898868
45-49|mujer|superior|fuera_PEA|formal_ISSSTE|2160|0.01871920569812513|0.018693457434646354|0.018597742989616018|2.574826347877604e-05|9.571444503033572e-05
45-49|mujer|superior|fuera_PEA|informal|2160|0.18323319293505919|0.18328958378994073|0.18349920644601705|5.639085488154394e-05|0.0002096226560763248
45-49|mujer|superior|fuera_PEA|desempleado|2160|0.0324322719288748|0.0323900459381785|0.0322330785656532|4.222599069630267e-05|0.00015696737252529624
45-49|mujer|superior|fuera_PEA|fuera_PEA|2160|0.7058458043609375|0.7059179364468323|0.7061860742409016|7.213208589484932e-05|0.00026813779406931193
50-54|hombre|basica-|formal_IMSS|formal_IMSS|7226|0.7703925112789259|0.7703954514045461|0.7704064479653333|2.94012562018775e-06|1.099656078717981e-05
50-54|hombre|basica-|formal_IMSS|formal_ISSSTE|7226|0.005157335731482548|0.005163927357243042|0.005188581138314199|6.591625760494005e-06|2.4653781071156886e-05
50-54|hombre|basica-|formal_IMSS|informal|7226|0.17666053250791114|0.17663679004487554|0.17654798926839982|2.3742463035603123e-05|8.880077647571705e-05
50-54|hombre|basica-|formal_IMSS|desempleado|7226|0.01576189958717439|0.01576147131726902|0.015759869516306705|4.282699053691219e-07|1.6018009623142149e-06
50-54|hombre|basica-|formal_IMSS|fuera_PEA|7226|0.03202772089450599|0.032042359876066254|0.032097112111645884|1.4638981560261e-05|5.475223557963038e-05
50-54|hombre|basica-|formal_ISSSTE|formal_IMSS|594|0.06514813293148614|0.06513117635380425|0.06506955686853923|1.6956577681886964e-05|6.161948526502148e-05
50-54|hombre|basica-|formal_ISSSTE|formal_ISSSTE|594|0.8026222084133885|0.802641979049078|0.8027138247019808|1.977063568947557e-05|7.184565290285772e-05
50-54|hombre|basica-|formal_ISSSTE|informal|594|0.08212143413768833|0.08194465402357308|0.08130224257468115|0.0001767801141152464|0.000642411448891933
50-54|hombre|basica-|formal_ISSSTE|desempleado|594|0.005494650301931809|0.005479531810208807|0.005424591851484139|1.5118491723001455e-05|5.493995872466861e-05
50-54|hombre|basica-|formal_ISSSTE|fuera_PEA|594|0.044613574215505165|0.044802658763335765|0.045489784003314604|0.00018908454783059941|0.0006871252399788391
50-54|hombre|basica-|informal|formal_IMSS|17147|0.05034732061056857|0.05034850630805657|0.050352947752511965|1.1856974879986826e-06|4.441444455396959e-06
50-54|hombre|basica-|informal|formal_ISSSTE|17147|0.0028931159655366293|0.0028942191092930854|0.0028983513198866024|1.1031437564560861e-06|4.1322105935170245e-06
50-54|hombre|basica-|informal|informal|17147|0.8646835372354739|0.8646631144230463|0.8645866136393827|2.0422812427534076e-05|7.650078366361335e-05
50-54|hombre|basica-|informal|desempleado|17147|0.01322484354670946|0.013224439863688283|0.013222927727806831|4.036830211773257e-07|1.5121358814523117e-06
50-54|hombre|basica-|informal|fuera_PEA|17147|0.06885118264171153|0.06886972029591579|0.06893915956041188|1.8537654204259235e-05|6.943926449609616e-05
50-54|hombre|basica-|desempleado|formal_IMSS|482|0.14845495092678873|0.1486292841666361|0.14925829030343596|0.00017433323984736293|0.0006290061367998645
50-54|hombre|basica-|desempleado|formal_ISSSTE|482|0.0003107674090790327|0.0003727485297406321|0.0005963806110121896|6.198112066159943e-05|0.0002236320812715575
50-54|hombre|basica-|desempleado|informal|482|0.5711297002028656|0.5700282380299286|0.5660540879089484|0.00110146217293694|0.0039741501209802355
50-54|hombre|basica-|desempleado|desempleado|482|0.1129217325368812|0.11290770186422629|0.11285707824700277|1.4030672654916088e-05|5.062361722352193e-05
50-54|hombre|basica-|desempleado|fuera_PEA|482|0.16718284892438545|0.16806202740946835|0.17123416292960061|0.0008791784850828988|0.003172135520132263
50-54|hombre|basica-|fuera_PEA|formal_IMSS|2427|0.040404840369498575|0.04036997068303485|0.04024022466944586|3.486968646372601e-05|0.00012974601358899107
50-54|hombre|basica-|fuera_PEA|formal_ISSSTE|2427|0.0026281492831412546|0.002630387544647428|0.0026387158531941016|2.2382615061733793e-06|8.328308546673609e-06
50-54|hombre|basica-|fuera_PEA|informal|2427|0.43506610342612917|0.4346907583909306|0.43329414353785195|0.0003753450351985932|0.001396614853078626
50-54|hombre|basica-|fuera_PEA|desempleado|2427|0.030433189607935587|0.030397546586210855|0.030264923082817464|3.564302172473152e-05|0.00013262350339339132
50-54|hombre|basica-|fuera_PEA|fuera_PEA|2427|0.49146771731329536|0.49191133679517624|0.4935619928566906|0.00044361948188087474|0.0016506560615143773
50-54|hombre|media_sup|formal_IMSS|formal_IMSS|3826|0.8099315407084665|0.8098958069393831|0.8097624672998723|3.573376908339032e-05|0.00013333963951078776
50-54|hombre|media_sup|formal_IMSS|formal_ISSSTE|3826|0.017895445223975875|0.017894586860077197|0.017891383897284452|8.583638986779663e-07|3.202962792745595e-06
