grupo_edad|sexo|escolaridad|estado_origen|estado_destino|probabilidad|n_muestra_pond|n_muestra_sin_pond|baja_confianza
35-39|hombre|basica-|formal_ISSSTE|formal_IMSS|0.13814433670992585|112951.0|360|False
35-39|hombre|basica-|formal_ISSSTE|formal_ISSSTE|0.703400511426728|112951.0|360|False
35-39|hombre|basica-|formal_ISSSTE|informal|0.14240628785824533|112951.0|360|False
35-39|hombre|basica-|formal_ISSSTE|desempleado|0.002424833783407019|112951.0|360|False
35-39|hombre|basica-|formal_ISSSTE|fuera_PEA|0.01362403022169389|112951.0|360|False
35-39|hombre|basica-|informal|formal_IMSS|0.06930018186169151|6022735.0|16406|False
35-39|hombre|basica-|informal|formal_ISSSTE|0.0031401202865613156|6022735.0|16406|False
35-39|hombre|basica-|informal|informal|0.8746895722127503|6022735.0|16406|False
35-39|hombre|basica-|informal|desempleado|0.014421957902204576|6022735.0|16406|False
35-39|hombre|basica-|informal|fuera_PEA|0.03844816773679222|6022735.0|16406|False
35-39|hombre|basica-|desempleado|formal_IMSS|0.2603480982791359|164433.0|520|False
35-39|hombre|basica-|desempleado|formal_ISSSTE|0.003063381295581335|164433.0|520|False
35-39|hombre|basica-|desempleado|informal|0.5461441375836856|164433.0|520|False
35-39|hombre|basica-|desempleado|desempleado|0.11058222359018241|164433.0|520|False
35-39|hombre|basica-|desempleado|fuera_PEA|0.0798621592514148|164433.0|520|False
35-39|hombre|basica-|fuera_PEA|formal_IMSS|0.050157235899943246|470743.0|1430|False
35-39|hombre|basica-|fuera_PEA|formal_ISSSTE|0.0006576475954818773|470743.0|1430|False
35-39|hombre|basica-|fuera_PEA|informal|0.4416025379748359|470743.0|1430|False
35-39|hombre|basica-|fuera_PEA|desempleado|0.037908226627849664|470743.0|1430|False
35-39|hombre|basica-|fuera_PEA|fuera_PEA|0.4696743519018893|470743.0|1430|False
35-39|hombre|media_sup|formal_IMSS|formal_IMSS|0.8243334442647996|1721425.0|6000|False
35-39|hombre|media_sup|formal_IMSS|formal_ISSSTE|0.012111343165094013|1721425.0|6000|False
35-39|hombre|media_sup|formal_IMSS|informal|0.12664110881227283|1721425.0|6000|False
35-39|hombre|media_sup|formal_IMSS|desempleado|0.023465706764255547|1721425.0|6000|False
35-39|hombre|media_sup|formal_IMSS|fuera_PEA|0.013448396993578046|1721425.0|6000|False
35-39|hombre|media_sup|formal_ISSSTE|formal_IMSS|0.07940474781896822|228491.0|710|False
35-39|hombre|media_sup|formal_ISSSTE|formal_ISSSTE|0.7959954869182909|228491.0|710|False
35-39|hombre|media_sup|formal_ISSSTE|informal|0.10601079515770317|228491.0|710|False
35-39|hombre|media_sup|formal_ISSSTE|desempleado|0.011747697102304073|228491.0|710|False
35-39|hombre|media_sup|formal_ISSSTE|fuera_PEA|0.006841273002733671|228491.0|710|False
35-39|hombre|media_sup|informal|formal_IMSS|0.10685753366564148|1645485.0|5091|False
35-39|hombre|media_sup|informal|formal_ISSSTE|0.013148251862230193|1645485.0|5091|False
35-39|hombre|media_sup|informal|informal|0.8206311433583654|1645485.0|5091|False
35-39|hombre|media_sup|informal|desempleado|0.024045654331462486|1645485.0|5091|False
35-39|hombre|media_sup|informal|fuera_PEA|0.03531741678230045|1645485.0|5091|False
35-39|hombre|media_sup|desempleado|formal_IMSS|0.3461003283511303|86533.0|275|False
35-39|hombre|media_sup|desempleado|formal_ISSSTE|0.012500356125086268|86533.0|275|False
35-39|hombre|media_sup|desempleado|informal|0.37409073673272997|86533.0|275|False
35-39|hombre|media_sup|desempleado|desempleado|0.0936293947064501|86533.0|275|False
35-39|hombre|media_sup|desempleado|fuera_PEA|0.17367918408460337|86533.0|275|False
35-39|hombre|media_sup|fuera_PEA|formal_IMSS|0.10359875484921784|116923.0|358|False
35-39|hombre|media_sup|fuera_PEA|formal_ISSSTE|0.007512105003797985|116923.0|358|False
35-39|hombre|media_sup|fuera_PEA|informal|0.51257848557837|116923.0|358|False
35-39|hombre|media_sup|fuera_PEA|desempleado|0.06728664210175922|116923.0|358|False
35-39|hombre|media_sup|fuera_PEA|fuera_PEA|0.30902401246685485|116923.0|358|False
35-39|hombre|superior|formal_IMSS|formal_IMSS|0.8233264311197793|1707346.0|6290|False
35-39|hombre|superior|formal_IMSS|formal_ISSSTE|0.02080401998498264|1707346.0|6290|False
35-39|hombre|superior|formal_IMSS|informal|0.12069191504151291|1707346.0|6290|False
35-39|hombre|superior|formal_IMSS|desempleado|0.023491297249252863|1707346.0|6290|False
35-39|hombre|superior|formal_IMSS|fuera_PEA|0.011686336604472292|1707346.0|6290|False
35-39|hombre|superior|formal_ISSSTE|formal_IMSS|0.06974209985499791|587723.0|2239|False
35-39|hombre|superior|formal_ISSSTE|formal_ISSSTE|0.8411618397487858|587723.0|2239|False
35-39|hombre|superior|formal_ISSSTE|informal|0.06299416719404889|587723.0|2239|False
35-39|hombre|superior|formal_ISSSTE|desempleado|0.019587616877702507|587723.0|2239|False
35-39|hombre|superior|formal_ISSSTE|fuera_PEA|0.006514276324464967|587723.0|2239|False
35-39|hombre|superior|informal|formal_IMSS|0.16045028101285286|1161322.0|4314|False
35-39|hombre|superior|informal|formal_ISSSTE|0.039234394917884115|1161322.0|4314|False
35-39|hombre|superior|informal|informal|0.7440851314143853|1161322.0|4314|False
35-39|hombre|superior|informal|desempleado|0.025681743267421068|1161322.0|4314|False
35-39|hombre|superior|informal|fuera_PEA|0.03054844938745664|1161322.0|4314|False
35-39|hombre|superior|desempleado|formal_IMSS|0.2723572117389194|92284.0|340|False
35-39|hombre|superior|desempleado|formal_ISSSTE|0.05395788474772827|92284.0|340|False
35-39|hombre|superior|desempleado|informal|0.3170625232126121|92284.0|340|False
35-39|hombre|superior|desempleado|desempleado|0.19794986128268438|92284.0|340|False
35-39|hombre|superior|desempleado|fuera_PEA|0.15867251901805585|92284.0|340|False
35-39|hombre|superior|fuera_PEA|formal_IMSS|0.12239079932245725|83325.0|297|False
35-39|hombre|superior|fuera_PEA|formal_ISSSTE|0.021899936451147486|83325.0|297|False
35-39|hombre|superior|fuera_PEA|informal|0.41366151106729115|83325.0|297|False
35-39|hombre|superior|fuera_PEA|desempleado|0.14973623646804132|83325.0|297|False
35-39|hombre|superior|fuera_PEA|fuera_PEA|0.2923115166910628|83325.0|297|False
35-39|mujer|basica-|formal_IMSS|formal_IMSS|0.7475533191348913|1203384.0|4450|False
35-39|mujer|basica-|formal_IMSS|formal_ISSSTE|0.0026136955873935393|1203384.0|4450|False
35-39|mujer|basica-|formal_IMSS|informal|0.12431020395838296|1203384.0|4450|False
35-39|mujer|basica-|formal_IMSS|desempleado|0.011920916500764465|1203384.0|4450|False
35-39|mujer|basica-|formal_IMSS|fuera_PEA|0.1136018648185677|1203384.0|4450|False
35-39|mujer|basica-|formal_ISSSTE|formal_IMSS|0.09521515195896281|35598.0|118|False
35-39|mujer|basica-|formal_ISSSTE|formal_ISSSTE|0.6153737102498253|35598.0|118|False
35-39|mujer|basica-|formal_ISSSTE|informal|0.14669181528021907|35598.0|118|False
35-39|mujer|basica-|formal_ISSSTE|desempleado|0.10092629744327274|35598.0|118|False
35-39|mujer|basica-|formal_ISSSTE|fuera_PEA|0.04179302506771994|35598.0|118|False
35-39|mujer|basica-|informal|formal_IMSS|0.05005007220214413|4013121.0|11997|False
35-39|mujer|basica-|informal|formal_ISSSTE|0.0014974895363047025|4013121.0|11997|False
35-39|mujer|basica-|informal|informal|0.6764897840071183|4013121.0|11997|False
35-39|mujer|basica-|informal|desempleado|0.009151035551721316|4013121.0|11997|False
35-39|mujer|basica-|informal|fuera_PEA|0.2628116187027116|4013121.0|11997|False
35-39|mujer|basica-|desempleado|formal_IMSS|0.15576374125349357|139161.0|447|False
35-39|mujer|basica-|desempleado|formal_ISSSTE|0.009706823527123341|139161.0|447|False
35-39|mujer|basica-|desempleado|informal|0.31631862360636265|139161.0|447|False
35-39|mujer|basica-|desempleado|desempleado|0.08170604254761599|139161.0|447|False
35-39|mujer|basica-|desempleado|fuera_PEA|0.43650476906540453|139161.0|447|False
35-39|mujer|basica-|fuera_PEA|formal_IMSS|0.023099618282060964|5710881.0|15577|False
35-39|mujer|basica-|fuera_PEA|formal_ISSSTE|0.002146184255593118|5710881.0|15577|False
35-39|mujer|basica-|fuera_PEA|informal|0.20256556078201476|5710881.0|15577|False
35-39|mujer|basica-|fuera_PEA|desempleado|0.007913087240851054|5710881.0|15577|False
35-39|mujer|basica-|fuera_PEA|fuera_PEA|0.7642755494394801|5710881.0|15577|False
35-39|mujer|media_sup|formal_IMSS|formal_IMSS|0.7930321977493928|1032488.0|3855|False
35-39|mujer|media_sup|formal_IMSS|formal_ISSSTE|0.016882516847497423|1032488.0|3855|False
35-39|mujer|media_sup|formal_IMSS|informal|0.08791052318368045|1032488.0|3855|False
35-39|mujer|media_sup|formal_IMSS|desempleado|0.01047207319192392|1032488.0|3855|False
35-39|mujer|media_sup|formal_IMSS|fuera_PEA|0.09170268902750549|1032488.0|3855|False
35-39|mujer|media_sup|formal_ISSSTE|formal_IMSS|0.051048841834624|165059.0|528|False
35-39|mujer|media_sup|formal_ISSSTE|formal_ISSSTE|0.7832248627145989|165059.0|528|False
35-39|mujer|media_sup|formal_ISSSTE|informal|0.10086866195780658|165059.0|528|False
35-39|mujer|media_sup|formal_ISSSTE|desempleado|0.000105790635382134|165059.0|528|False
35-39|mujer|media_sup|formal_ISSSTE|fuera_PEA|0.06475184285758827|165059.0|528|False
35-39|mujer|media_sup|informal|formal_IMSS|0.08876559921756057|1488934.0|4754|False
35-39|mujer|media_sup|informal|formal_ISSSTE|0.013504835681586821|1488934.0|4754|False
35-39|mujer|media_sup|informal|informal|0.6436256082794325|1488934.0|4754|False
35-39|mujer|media_sup|informal|desempleado|0.017220952136338435|1488934.0|4754|False
35-39|mujer|media_sup|informal|fuera_PEA|0.23688300468508156|1488934.0|4754|False
35-39|mujer|media_sup|desempleado|formal_IMSS|0.2232103499593947|82836.0|272|False
35-39|mujer|media_sup|desempleado|formal_ISSSTE|0.01836241803367997|82836.0|272|False
35-39|mujer|media_sup|desempleado|informal|0.3266895521125209|82836.0|272|False
35-39|mujer|media_sup|desempleado|desempleado|0.056374754293344896|82836.0|272|False
35-39|mujer|media_sup|desempleado|fuera_PEA|0.3753629256010596|82836.0|272|False
35-39|mujer|media_sup|fuera_PEA|formal_IMSS|0.0518073252228554|1753740.0|5354|False
35-39|mujer|media_sup|fuera_PEA|formal_ISSSTE|0.0044734686062154905|1753740.0|5354|False
35-39|mujer|media_sup|fuera_PEA|informal|0.219191180512476|1753740.0|5354|False
35-39|mujer|media_sup|fuera_PEA|desempleado|0.012263631501453211|1753740.0|5354|False
35-39|mujer|media_sup|fuera_PEA|fuera_PEA|0.7122643941569999|1753740.0|5354|False
35-39|mujer|superior|formal_IMSS|formal_IMSS|0.7944080224142486|1434495.0|5284|False
35-39|mujer|superior|formal_IMSS|formal_ISSSTE|0.04191231552384675|1434495.0|5284|False
35-39|mujer|superior|formal_IMSS|informal|0.09436254568144813|1434495.0|5284|False
35-39|mujer|superior|formal_IMSS|desempleado|0.012875040979026687|1434495.0|5284|False
35-39|mujer|superior|formal_IMSS|fuera_PEA|0.05644207540143|1434495.0|5284|False
35-39|mujer|superior|formal_ISSSTE|formal_IMSS|0.05985819630736585|951974.0|3499|False
35-39|mujer|superior|formal_ISSSTE|formal_ISSSTE|0.8577166904261622|951974.0|3499|False
35-39|mujer|superior|formal_ISSSTE|informal|0.04509338708659154|951974.0|3499|False
35-39|mujer|superior|formal_ISSSTE|desempleado|0.005555596584715814|951974.0|3499|False
35-39|mujer|superior|formal_ISSSTE|fuera_PEA|0.03177612959516473|951974.0|3499|False
35-39|mujer|superior|informal|formal_IMSS|0.12128246811703863|1019839.0|3683|False
35-39|mujer|superior|informal|formal_ISSSTE|0.05288165736063337|1019839.0|3683|False
35-39|mujer|superior|informal|informal|0.624949925166328|1019839.0|3683|False
35-39|mujer|superior|informal|desempleado|0.024274755956903746|1019839.0|3683|False
35-39|mujer|superior|informal|fuera_PEA|0.17661119339909623|1019839.0|3683|False
35-39|mujer|superior|desempleado|formal_IMSS|0.19207746379321294|124141.0|393|False
35-39|mujer|superior|desempleado|formal_ISSSTE|0.06988937373828007|124141.0|393|False
35-39|mujer|superior|desempleado|informal|0.25473987413644095|124141.0|393|False
35-39|mujer|superior|desempleado|desempleado|0.1308858294918119|124141.0|393|False
35-39|mujer|superior|desempleado|fuera_PEA|0.3524074588402542|124141.0|393|False
35-39|mujer|superior|fuera_PEA|formal_IMSS|0.068110579999728|823512.0|3039|False
35-39|mujer|superior|fuera_PEA|formal_ISSSTE|0.022547043485008137|823512.0|3039|False
35-39|mujer|superior|fuera_PEA|informal|0.2001921552630399|823512.0|3039|False
35-39|mujer|superior|fuera_PEA|desempleado|0.03370132550993324|823512.0|3039|False
35-39|mujer|superior|fuera_PEA|fuera_PEA|0.6754488957422907|823512.0|3039|False
40-44|hombre|basica-|formal_IMSS|formal_IMSS|0.7783882391142243|2558133.0|9086|False
40-44|hombre|basica-|formal_IMSS|formal_ISSSTE|0.0036966437114238503|2558133.0|9086|False
40-44|hombre|basica-|formal_IMSS|informal|0.18038169523583059|2558133.0|9086|False
40-44|hombre|basica-|formal_IMSS|desempleado|0.01884365279399078|2558133.0|9086|False
40-44|hombre|basica-|formal_IMSS|fuera_PEA|0.0186897691445306|2558133.0|9086|False
40-44|hombre|basica-|formal_ISSSTE|formal_IMSS|0.09591282352716053|169724.0|491|False
40-44|hombre|basica-|formal_ISSSTE|formal_ISSSTE|0.7370709448828295|169724.0|491|False
40-44|hombre|basica-|formal_ISSSTE|informal|0.1446306114464569|169724.0|491|False
40-44|hombre|basica-|formal_ISSSTE|desempleado|0.014573670424729582|169724.0|491|False
40-44|hombre|basica-|formal_ISSSTE|fuera_PEA|0.007811949718823564|169724.0|491|False
40-44|hombre|basica-|informal|formal_IMSS|0.06645359928342018|6765128.0|18445|False
40-44|hombre|basica-|informal|formal_ISSSTE|0.0029666572875696154|6765128.0|18445|False
40-44|hombre|basica-|informal|informal|0.87008461742024|6765128.0|18445|False
40-44|hombre|basica-|informal|desempleado|0.015292729295639696|6765128.0|18445|False
40-44|hombre|basica-|informal|fuera_PEA|0.04520239671313052|6765128.0|18445|False
40-44|hombre|basica-|desempleado|formal_IMSS|0.21378457713150792|162698.0|540|False
40-44|hombre|basica-|desempleado|formal_ISSSTE|0.001318315128716629|162698.0|540|False
40-44|hombre|basica-|desempleado|informal|0.5663463595429683|162698.0|540|False
40-44|hombre|basica-|desempleado|desempleado|0.09883280062073903|162698.0|540|False
40-44|hombre|basica-|desempleado|fuera_PEA|0.11971794757606816|162698.0|540|False
40-44|hombre|basica-|fuera_PEA|formal_IMSS|0.06327128485264084|514006.0|1628|False
40-44|hombre|basica-|fuera_PEA|formal_ISSSTE|0.001830854485468977|514006.0|1628|False
40-44|hombre|basica-|fuera_PEA|informal|0.4671840297467993|514006.0|1628|False
40-44|hombre|basica-|fuera_PEA|desempleado|0.01863964793119668|514006.0|1628|False
40-44|hombre|basica-|fuera_PEA|fuera_PEA|0.4490741829838942|514006.0|1628|False
40-44|hombre|media_sup|formal_IMSS|formal_IMSS|0.8475493065613408|1557051.0|5617|False
40-44|hombre|media_sup|formal_IMSS|formal_ISSSTE|0.010807854044040666|1557051.0|5617|False
40-44|hombre|media_sup|formal_IMSS|informal|0.11354673695324208|1557051.0|5617|False
40-44|hombre|media_sup|formal_IMSS|desempleado|0.013825875398523204|1557051.0|5617|False
40-44|hombre|media_sup|formal_IMSS|fuera_PEA|0.01427022704285338|1557051.0|5617|False
40-44|hombre|media_sup|formal_ISSSTE|formal_IMSS|0.12402282795162889|252681.0|809|False
40-44|hombre|media_sup|formal_ISSSTE|formal_ISSSTE|0.7607582194177213|252681.0|809|False
40-44|hombre|media_sup|formal_ISSSTE|informal|0.10538171236062997|252681.0|809|False
40-44|hombre|media_sup|formal_ISSSTE|desempleado|0.0021304810082108084|252681.0|809|False
40-44|hombre|media_sup|formal_ISSSTE|fuera_PEA|0.00770675926180904|252681.0|809|False
40-44|hombre|media_sup|informal|formal_IMSS|0.12483558898544855|1643125.0|5277|False
40-44|hombre|media_sup|informal|formal_ISSSTE|0.008724362751173704|1643125.0|5277|False
40-44|hombre|media_sup|informal|informal|0.8095033492134165|1643125.0|5277|False
40-44|hombre|media_sup|informal|desempleado|0.01788512514185281|1643125.0|5277|False
40-44|hombre|media_sup|informal|fuera_PEA|0.03905157390810838|1643125.0|5277|False
40-44|hombre|media_sup|desempleado|formal_IMSS|0.3179217295451991|76317.0|229|False
40-44|hombre|media_sup|desempleado|formal_ISSSTE|0.01276877960889447|76317.0|229|False
40-44|hombre|media_sup|desempleado|informal|0.3936216555279654|76317.0|229|False
40-44|hombre|media_sup|desempleado|desempleado|0.10997322260895971|76317.0|229|False
40-44|hombre|media_sup|desempleado|fuera_PEA|0.16571461270898136|76317.0|229|False
40-44|hombre|media_sup|fuera_PEA|formal_IMSS|0.10586071838188696|125895.0|388|False
40-44|hombre|media_sup|fuera_PEA|formal_ISSSTE|0.013967927415233958|125895.0|388|False
40-44|hombre|media_sup|fuera_PEA|informal|0.46035772303283734|125895.0|388|False
40-44|hombre|media_sup|fuera_PEA|desempleado|0.06442121716026243|125895.0|388|False
40-44|hombre|media_sup|fuera_PEA|fuera_PEA|0.3553924140097793|125895.0|388|False
40-44|hombre|superior|formal_IMSS|formal_IMSS|0.8265534471165136|1446299.0|5199|False
40-44|hombre|superior|formal_IMSS|formal_ISSSTE|0.030743764956090075|1446299.0|5199|False
40-44|hombre|superior|formal_IMSS|informal|0.11105422617624267|1446299.0|5199|False
40-44|hombre|superior|formal_IMSS|desempleado|0.01879051068824026|1446299.0|5199|False
40-44|hombre|superior|formal_IMSS|fuera_PEA|0.01285805106291356|1446299.0|5199|False
40-44|hombre|superior|formal_ISSSTE|formal_IMSS|0.07739055615818688|618092.0|2330|False
40-44|hombre|superior|formal_ISSSTE|formal_ISSSTE|0.8534843719582548|618092.0|2330|False
40-44|hombre|superior|formal_ISSSTE|informal|0.05755137973573061|618092.0|2330|False
40-44|hombre|superior|formal_ISSSTE|desempleado|0.002470388116952443|618092.0|2330|False
40-44|hombre|superior|formal_ISSSTE|fuera_PEA|0.009103304030875265|618092.0|2330|False
40-44|hombre|superior|informal|formal_IMSS|0.14562299333613157|1157370.0|3958|False
40-44|hombre|superior|informal|formal_ISSSTE|0.03478757799437445|1157370.0|3958|False
40-44|hombre|superior|informal|informal|0.7555333374371481|1157370.0|3958|False
40-44|hombre|superior|informal|desempleado|0.025736240424336233|1157370.0|3958|False
40-44|hombre|superior|informal|fuera_PEA|0.038319850808009724|1157370.0|3958|False
40-44|hombre|superior|desempleado|formal_IMSS|0.27986842044408844|72316.0|256|False
40-44|hombre|superior|desempleado|formal_ISSSTE|0.04705285521244014|72316.0|256|False
40-44|hombre|superior|desempleado|informal|0.39411084905775284|72316.0|256|False
40-44|hombre|superior|desempleado|desempleado|0.14362763521672126|72316.0|256|False
40-44|hombre|superior|desempleado|fuera_PEA|0.13534024006899734|72316.0|256|False
40-44|hombre|superior|fuera_PEA|formal_IMSS|0.10324502749472401|70787.0|250|False
40-44|hombre|superior|fuera_PEA|formal_ISSSTE|0.04994605738593316|70787.0|250|False
40-44|hombre|superior|fuera_PEA|informal|0.4139704825690457|70787.0|250|False
40-44|hombre|superior|fuera_PEA|desempleado|0.14566519410666331|70787.0|250|False
40-44|hombre|superior|fuera_PEA|fuera_PEA|0.28717323844363374|70787.0|250|False
40-44|mujer|basica-|formal_IMSS|formal_IMSS|0.7435733173413897|1411134.0|5092|False
40-44|mujer|basica-|formal_IMSS|formal_ISSSTE|0.0021857067507241716|1411134.0|5092|False
40-44|mujer|basica-|formal_IMSS|informal|0.14095831504911902|1411134.0|5092|False
40-44|mujer|basica-|formal_IMSS|desempleado|0.011269046913150706|1411134.0|5092|False
40-44|mujer|basica-|formal_IMSS|fuera_PEA|0.10201361394561649|1411134.0|5092|False
40-44|mujer|basica-|formal_ISSSTE|formal_IMSS|0.11729559013902713|53180.0|205|False
40-44|mujer|basica-|formal_ISSSTE|formal_ISSSTE|0.7327960136558703|53180.0|205|False
40-44|mujer|basica-|formal_ISSSTE|informal|0.0696347223397859|53180.0|205|False
40-44|mujer|basica-|formal_ISSSTE|desempleado|0.00014726466349105044|53180.0|205|False
40-44|mujer|basica-|formal_ISSSTE|fuera_PEA|0.08012640920182557|53180.0|205|False
40-44|mujer|basica-|informal|formal_IMSS|0.04741818997253607|4761660.0|14250|False
40-44|mujer|basica-|informal|formal_ISSSTE|0.0012371198074112167|4761660.0|14250|False
40-44|mujer|basica-|informal|informal|0.683377370068395|4761660.0|14250|False
40-44|mujer|basica-|informal|desempleado|0.009222952929785401|4761660.0|14250|False
40-44|mujer|basica-|informal|fuera_PEA|0.2587443672218723|4761660.0|14250|False
40-44|mujer|basica-|desempleado|formal_IMSS|0.1662777770862268|130711.0|414|False
40-44|mujer|basica-|desempleado|formal_ISSSTE|0.008764873940539677|130711.0|414|False
40-44|mujer|basica-|desempleado|informal|0.3926089307564235|130711.0|414|False
40-44|mujer|basica-|desempleado|desempleado|0.0681043232266849|130711.0|414|False
40-44|mujer|basica-|desempleado|fuera_PEA|0.36424409499012517|130711.0|414|False
40-44|mujer|basica-|fuera_PEA|formal_IMSS|0.021370329821194595|6129919.0|16856|False
40-44|mujer|basica-|fuera_PEA|formal_ISSSTE|0.0011481276607572843|6129919.0|16856|False
40-44|mujer|basica-|fuera_PEA|informal|0.20553490315006598|6129919.0|16856|False
40-44|mujer|basica-|fuera_PEA|desempleado|0.006879142871300161|6129919.0|16856|False
40-44|mujer|basica-|fuera_PEA|fuera_PEA|0.765067496496682|6129919.0|16856|False
40-44|mujer|media_sup|formal_IMSS|formal_IMSS|0.7745413283137349|1035645.0|3872|False
40-44|mujer|media_sup|formal_IMSS|formal_ISSSTE|0.018244837724486394|1035645.0|3872|False
40-44|mujer|media_sup|formal_IMSS|informal|0.09984165320139556|1035645.0|3872|False
40-44|mujer|media_sup|formal_IMSS|desempleado|0.012103380644948062|1035645.0|3872|False
40-44|mujer|media_sup|formal_IMSS|fuera_PEA|0.09526880011543513|1035645.0|3872|False
40-44|mujer|media_sup|formal_ISSSTE|formal_IMSS|0.06380344381208733|236881.0|875|False
40-44|mujer|media_sup|formal_ISSSTE|formal_ISSSTE|0.8067069180970198|236881.0|875|False
40-44|mujer|media_sup|formal_ISSSTE|informal|0.060655062948968594|236881.0|875|False
40-44|mujer|media_sup|formal_ISSSTE|desempleado|0.009139613456459384|236881.0|875|False
40-44|mujer|media_sup|formal_ISSSTE|fuera_PEA|0.05969496168546492|236881.0|875|False
40-44|mujer|media_sup|informal|formal_IMSS|0.07618679243482225|1391425.0|4674|False
40-44|mujer|media_sup|informal|formal_ISSSTE|0.016722643128917657|1391425.0|4674|False
40-44|mujer|media_sup|informal|informal|0.6634099478304998|1391425.0|4674|False
40-44|mujer|media_sup|informal|desempleado|0.01496601187751379|1391425.0|4674|False
40-44|mujer|media_sup|informal|fuera_PEA|0.22871460472824662|1391425.0|4674|False
40-44|mujer|media_sup|desempleado|formal_IMSS|0.16494564938328593|89384.0|237|False
40-44|mujer|media_sup|desempleado|formal_ISSSTE|0.0026282473284169106|89384.0|237|False
40-44|mujer|media_sup|desempleado|informal|0.2689674262331696|89384.0|237|False
40-44|mujer|media_sup|desempleado|desempleado|0.16672069957053692|89384.0|237|False
40-44|mujer|media_sup|desempleado|fuera_PEA|0.3967379774845906|89384.0|237|False
40-44|mujer|media_sup|fuera_PEA|formal_IMSS|0.03847994799499894|1581680.0|5013|False
40-44|mujer|media_sup|fuera_PEA|formal_ISSSTE|0.007866664233196595|1581680.0|5013|False
40-44|mujer|media_sup|fuera_PEA|informal|0.19582705892356145|1581680.0|5013|False
40-44|mujer|media_sup|fuera_PEA|desempleado|0.011564955771280479|1581680.0|5013|False
40-44|mujer|media_sup|fuera_PEA|fuera_PEA|0.7462613730769626|1581680.0|5013|False
40-44|mujer|superior|formal_IMSS|formal_IMSS|0.7759497867611138|1159856.0|4327|False
40-44|mujer|superior|formal_IMSS|formal_ISSSTE|0.047552359348035235|1159856.0|4327|False
40-44|mujer|superior|formal_IMSS|informal|0.09111329287177379|1159856.0|4327|False
40-44|mujer|superior|formal_IMSS|desempleado|0.01600938482028802|1159856.0|4327|False
40-44|mujer|superior|formal_IMSS|fuera_PEA|0.06937517619878915|1159856.0|4327|False
40-44|mujer|superior|formal_ISSSTE|formal_IMSS|0.05762666508061809|922593.0|3590|False
40-44|mujer|superior|formal_ISSSTE|formal_ISSSTE|0.8623146810323838|922593.0|3590|False
40-44|mujer|superior|formal_ISSSTE|informal|0.0434145175052737|922593.0|3590|False
40-44|mujer|superior|formal_ISSSTE|desempleado|0.00782889944191346|922593.0|3590|False
40-44|mujer|superior|formal_ISSSTE|fuera_PEA|0.02881523693981098|922593.0|3590|False
40-44|mujer|superior|informal|formal_IMSS|0.1281827695671536|858997.0|3120|False
40-44|mujer|superior|informal|formal_ISSSTE|0.05011451221879218|858997.0|3120|False
40-44|mujer|superior|informal|informal|0.6246533442388031|858997.0|3120|False
40-44|mujer|superior|informal|desempleado|0.012229285277580723|858997.0|3120|False
40-44|mujer|superior|informal|fuera_PEA|0.18482008869767028|858997.0|3120|False
40-44|mujer|superior|desempleado|formal_IMSS|0.18604187218971246|74857.0|246|False
40-44|mujer|superior|desempleado|formal_ISSSTE|0.03531999069414436|74857.0|246|False
40-44|mujer|superior|desempleado|informal|0.2936132900256631|74857.0|246|False
40-44|mujer|superior|desempleado|desempleado|0.192404965472071|74857.0|246|False
40-44|mujer|superior|desempleado|fuera_PEA|0.2926198816184091|74857.0|246|False
40-44|mujer|superior|fuera_PEA|formal_IMSS|0.0591789233198585|716684.0|2518|False
40-44|mujer|superior|fuera_PEA|formal_ISSSTE|0.020206281635004205|716684.0|2518|False
40-44|mujer|superior|fuera_PEA|informal|0.17821218509367975|716684.0|2518|False
40-44|mujer|superior|fuera_PEA|desempleado|0.024105751443582818|716684.0|2518|False
40-44|mujer|superior|fuera_PEA|fuera_PEA|0.7182968585078748|716684.0|2518|False
45-49|hombre|basica-|formal_IMSS|formal_IMSS|0.7850024849611699|2457470.0|8532|False
45-49|hombre|basica-|formal_IMSS|formal_ISSSTE|0.004249234046769671|2457470.0|8532|False
45-49|hombre|basica-|formal_IMSS|informal|0.17558122371849952|2457470.0|8532|False
45-49|hombre|basica-|formal_IMSS|desempleado|0.016375209379906202|2457470.0|8532|False
45-49|hombre|basica-|formal_IMSS|fuera_PEA|0.01879184789365475|2457470.0|8532|False
45-49|hombre|basica-|formal_ISSSTE|formal_IMSS|0.08777069028603396|166350.0|557|False
45-49|hombre|basica-|formal_ISSSTE|formal_ISSSTE|0.7313122063509239|166350.0|557|False
45-49|hombre|basica-|formal_ISSSTE|informal|0.14163167010426664|166350.0|557|False
45-49|hombre|basica-|formal_ISSSTE|desempleado|0.0034398101977105838|166350.0|557|False
45-49|hombre|basica-|formal_ISSSTE|fuera_PEA|0.035845623061064966|166350.0|557|False
45-49|hombre|basica-|informal|formal_IMSS|0.06296919376025127|6378822.0|17740|False
45-49|hombre|basica-|informal|formal_ISSSTE|0.0028455713038053445|6378822.0|17740|False
45-49|hombre|basica-|informal|informal|0.8655294902496278|6378822.0|17740|False
45-49|hombre|basica-|informal|desempleado|0.01429267912569711|6378822.0|17740|False
45-49|hombre|basica-|informal|fuera_PEA|0.05436306556061853|6378822.0|17740|False
45-49|hombre|basica-|desempleado|formal_IMSS|0.14226488202534934|175712.0|546|False
45-49|hombre|basica-|desempleado|formal_ISSSTE|0.0010199711352151693|175712.0|546|False
