grupo_edad|sexo|escolaridad|estado_origen|estado_destino|probabilidad|n_muestra_pond|n_muestra_sin_pond|baja_confianza
55-59|mujer|media_sup|fuera_PEA|formal_IMSS|0.012921742918937934|262958.0|928|False
55-59|mujer|media_sup|fuera_PEA|informal|0.14665052041259943|262958.0|928|False
55-59|mujer|media_sup|fuera_PEA|desempleado|0.0033523298921482917|262958.0|928|False
55-59|mujer|media_sup|fuera_PEA|fuera_PEA|0.8370754067763145|262958.0|928|False
55-59|mujer|superior|formal_IMSS|formal_IMSS|0.7807746244394267|72151.0|256|False
55-59|mujer|superior|formal_IMSS|informal|0.159649816235557|72151.0|256|False
55-59|mujer|superior|formal_IMSS|desempleado|0.013540633771429458|72151.0|256|False
55-59|mujer|superior|formal_IMSS|fuera_PEA|0.046034925553586854|72151.0|256|False
55-59|mujer|superior|informal|formal_IMSS|0.044854868583307644|156539.0|612|False
55-59|mujer|superior|informal|informal|0.8621547620026022|156539.0|612|False
55-59|mujer|superior|informal|desempleado|4.80269292531288e-05|156539.0|612|False
55-59|mujer|superior|informal|fuera_PEA|0.09294234248483717|156539.0|612|False
55-59|mujer|superior|desempleado|formal_IMSS|0.05175013741521265|1313.0|9|True
55-59|mujer|superior|desempleado|informal|0.3146858704008545|1313.0|9|True
55-59|mujer|superior|desempleado|desempleado|0.21057991285492067|1313.0|9|True
55-59|mujer|superior|desempleado|fuera_PEA|0.4229840793290122|1313.0|9|True
55-59|mujer|superior|fuera_PEA|formal_IMSS|0.03658540283989378|169975.0|607|False
55-59|mujer|superior|fuera_PEA|informal|0.13033945060871013|169975.0|607|False
55-59|mujer|superior|fuera_PEA|desempleado|0.03198911698036452|169975.0|607|False
55-59|mujer|superior|fuera_PEA|fuera_PEA|0.8010860295710316|169975.0|607|False
60-64|hombre|basica-|formal_IMSS|formal_IMSS|0.7149932356596449|116081.0|406|False
60-64|hombre|basica-|formal_IMSS|informal|0.13967994741689582|116081.0|406|False
60-64|hombre|basica-|formal_IMSS|desempleado|0.002304003022944359|116081.0|406|False
60-64|hombre|basica-|formal_IMSS|fuera_PEA|0.14302281390051497|116081.0|406|False
60-64|hombre|basica-|informal|formal_IMSS|0.033394064115887925|719678.0|2059|False
60-64|hombre|basica-|informal|informal|0.8116611696269245|719678.0|2059|False
60-64|hombre|basica-|informal|desempleado|0.00819838006834258|719678.0|2059|False
60-64|hombre|basica-|informal|fuera_PEA|0.146746386188845|719678.0|2059|False
60-64|hombre|basica-|desempleado|formal_IMSS|0.03829962971085857|10864.0|41|False
60-64|hombre|basica-|desempleado|informal|0.36807106383413496|10864.0|41|False
60-64|hombre|basica-|desempleado|desempleado|0.05893903996345114|10864.0|41|False
60-64|hombre|basica-|desempleado|fuera_PEA|0.5346902664915553|10864.0|41|False
60-64|hombre|basica-|fuera_PEA|formal_IMSS|0.016475556147638494|362897.0|1198|False
60-64|hombre|basica-|fuera_PEA|informal|0.24101793176005137|362897.0|1198|False
60-64|hombre|basica-|fuera_PEA|desempleado|0.014381431212705026|362897.0|1198|False
60-64|hombre|basica-|fuera_PEA|fuera_PEA|0.728125080879605|362897.0|1198|False
60-64|hombre|media_sup|formal_IMSS|formal_IMSS|0.7275455164412431|44476.0|161|False
60-64|hombre|media_sup|formal_IMSS|informal|0.1792851951754811|44476.0|161|False
60-64|hombre|media_sup|formal_IMSS|desempleado|0.00012103880342652782|44476.0|161|False
60-64|hombre|media_sup|formal_IMSS|fuera_PEA|0.09304824957984932|44476.0|161|False
60-64|hombre|media_sup|informal|formal_IMSS|0.05054202574850685|143866.0|480|False
60-64|hombre|media_sup|informal|informal|0.786572330452019|143866.0|480|False
60-64|hombre|media_sup|informal|desempleado|0.0011116342366867238|143866.0|480|False
60-64|hombre|media_sup|informal|fuera_PEA|0.16177400956278742|143866.0|480|False
60-64|hombre|media_sup|desempleado|formal_IMSS|0.005995398565435106|3925.0|10|True
60-64|hombre|media_sup|desempleado|informal|0.1941185597802897|3925.0|10|True
60-64|hombre|media_sup|desempleado|desempleado|0.5738118204630226|3925.0|10|True
60-64|hombre|media_sup|desempleado|fuera_PEA|0.2260742211912526|3925.0|10|True
60-64|hombre|media_sup|fuera_PEA|formal_IMSS|0.012223499723000334|122499.0|404|False
60-64|hombre|media_sup|fuera_PEA|informal|0.18999249729753853|122499.0|404|False
60-64|hombre|media_sup|fuera_PEA|desempleado|0.012383727032590967|122499.0|404|False
60-64|hombre|media_sup|fuera_PEA|fuera_PEA|0.7854002759468702|122499.0|404|False
60-64|hombre|superior|formal_IMSS|formal_IMSS|0.6782054353413374|56588.0|212|False
60-64|hombre|superior|formal_IMSS|informal|0.24462763098972404|56588.0|212|False
60-64|hombre|superior|formal_IMSS|desempleado|0.006808448019965629|56588.0|212|False
60-64|hombre|superior|formal_IMSS|fuera_PEA|0.07035848564897289|56588.0|212|False
60-64|hombre|superior|informal|formal_IMSS|0.04485870927590221|177937.0|682|False
60-64|hombre|superior|informal|informal|0.8228583752667111|177937.0|682|False
60-64|hombre|superior|informal|desempleado|0.001555822688586982|177937.0|682|False
60-64|hombre|superior|informal|fuera_PEA|0.13072709276879965|177937.0|682|False
60-64|hombre|superior|desempleado|formal_IMSS|0.005995398565435106|3722.0|10|True
60-64|hombre|superior|desempleado|informal|0.16808776337947784|3722.0|10|True
60-64|hombre|superior|desempleado|desempleado|0.25626914370658155|3722.0|10|True
60-64|hombre|superior|desempleado|fuera_PEA|0.5696476943485055|3722.0|10|True
60-64|hombre|superior|fuera_PEA|formal_IMSS|0.029271231225858663|160685.0|567|False
60-64|hombre|superior|fuera_PEA|informal|0.1433555101187484|160685.0|567|False
60-64|hombre|superior|fuera_PEA|desempleado|0.008520535677563102|160685.0|567|False
60-64|hombre|superior|fuera_PEA|fuera_PEA|0.8188527229778298|160685.0|567|False
60-64|mujer|basica-|formal_IMSS|formal_IMSS|0.7601601534697784|46874.0|175|False
60-64|mujer|basica-|formal_IMSS|informal|0.15830239927351103|46874.0|175|False
60-64|mujer|basica-|formal_IMSS|desempleado|0.00011162467427113121|46874.0|175|False
60-64|mujer|basica-|formal_IMSS|fuera_PEA|0.08142582258243951|46874.0|175|False
60-64|mujer|basica-|informal|formal_IMSS|0.01900884302434038|491616.0|1410|False
60-64|mujer|basica-|informal|informal|0.6810692777952058|491616.0|1410|False
60-64|mujer|basica-|informal|desempleado|0.00022601268056295242|491616.0|1410|False
60-64|mujer|basica-|informal|fuera_PEA|0.299695866499891|491616.0|1410|False
60-64|mujer|basica-|desempleado|formal_IMSS|0.005290057557736858|4958.0|12|True
60-64|mujer|basica-|desempleado|informal|0.42268655618133066|4958.0|12|True
60-64|mujer|basica-|desempleado|desempleado|0.08702327416843965|4958.0|12|True
60-64|mujer|basica-|desempleado|fuera_PEA|0.48500011209249283|4958.0|12|True
60-64|mujer|basica-|fuera_PEA|formal_IMSS|0.00564083755426274|1078743.0|3219|False
60-64|mujer|basica-|fuera_PEA|informal|0.11953239548856277|1078743.0|3219|False
60-64|mujer|basica-|fuera_PEA|desempleado|0.0018878714944496648|1078743.0|3219|False
60-64|mujer|basica-|fuera_PEA|fuera_PEA|0.8729388954627249|1078743.0|3219|False
60-64|mujer|media_sup|formal_IMSS|formal_IMSS|0.7626093280967491|21340.0|72|False
60-64|mujer|media_sup|formal_IMSS|informal|0.15440904891086493|21340.0|72|False
60-64|mujer|media_sup|formal_IMSS|desempleado|0.026157069036143496|21340.0|72|False
60-64|mujer|media_sup|formal_IMSS|fuera_PEA|0.05682455395624242|21340.0|72|False
60-64|mujer|media_sup|informal|formal_IMSS|0.01978080122699217|109856.0|355|False
60-64|mujer|media_sup|informal|informal|0.7622485721925547|109856.0|355|False
60-64|mujer|media_sup|informal|desempleado|5.1828514442423474e-05|109856.0|355|False
60-64|mujer|media_sup|informal|fuera_PEA|0.21791879806601075|109856.0|355|False
60-64|mujer|media_sup|desempleado|formal_IMSS|0.009992330942391844|710.0|4|True
60-64|mujer|media_sup|desempleado|informal|0.17208011909595344|710.0|4|True
60-64|mujer|media_sup|desempleado|desempleado|0.10709613389272342|710.0|4|True
60-64|mujer|media_sup|desempleado|fuera_PEA|0.7108314160689313|710.0|4|True
60-64|mujer|media_sup|fuera_PEA|formal_IMSS|0.004106827020861532|233965.0|852|False
60-64|mujer|media_sup|fuera_PEA|informal|0.08597049265760351|233965.0|852|False
60-64|mujer|media_sup|fuera_PEA|desempleado|0.005723433175494321|233965.0|852|False
60-64|mujer|media_sup|fuera_PEA|fuera_PEA|0.9041992471460405|233965.0|852|False
60-64|mujer|superior|formal_IMSS|formal_IMSS|0.7706173492107008|24459.0|91|False
60-64|mujer|superior|formal_IMSS|informal|0.19284948700729287|24459.0|91|False
60-64|mujer|superior|formal_IMSS|desempleado|0.00020929626425837103|24459.0|91|False
60-64|mujer|superior|formal_IMSS|fuera_PEA|0.036323867517748014|24459.0|91|False
60-64|mujer|superior|informal|formal_IMSS|0.07182357112804226|103726.0|376|False
60-64|mujer|superior|informal|informal|0.7057832680411645|103726.0|376|False
60-64|mujer|superior|informal|desempleado|0.0007625416917380132|103726.0|376|False
60-64|mujer|superior|informal|fuera_PEA|0.22163061913905538|103726.0|376|False
60-64|mujer|superior|desempleado|formal_IMSS|0.009992330942391844|451.0|4|True
60-64|mujer|superior|desempleado|informal|0.4943269779281782|451.0|4|True
60-64|mujer|superior|desempleado|desempleado|0.10709613389272342|451.0|4|True
60-64|mujer|superior|desempleado|fuera_PEA|0.3885845572367066|451.0|4|True
60-64|mujer|superior|fuera_PEA|formal_IMSS|0.009812584788386305|228484.0|875|False
60-64|mujer|superior|fuera_PEA|informal|0.08741818676840356|228484.0|875|False
60-64|mujer|superior|fuera_PEA|desempleado|0.0050374407537217706|228484.0|875|False
60-64|mujer|superior|fuera_PEA|fuera_PEA|0.8977317876894884|228484.0|875|False
